Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2022-05-25,16.94814109802246,17.08392558737522,15.974683444742341,15.994652256087628,781132000
2022-05-26,17.822755813598633,18.06337372418218,15.996649202196377,16.010626990327115,996575000
2022-05-27,18.781240463256836,18.85112941351262,18.07136487475826,18.15722925835725,738379000
2022-05-31,18.642459869384766,19.169624397490942,18.320968803583344,18.949971241226027,664100000
2022-06-01,18.291017532348633,19.022857731380693,18.09333081321993,18.694379640054212,544514000
2022-06-02,19.561002731323242,19.587960441440174,18.16920906482629,18.26306021117362,648656000
2022-06-03,18.690385818481445,19.301419101782233,18.4926990838542,19.051814581162034,598779000
2022-06-06,18.756275177001953,19.306403952174403,18.534626314314043,19.108717283101193,422406000
2022-06-07,18.896059036254883,18.969941371656333,18.159225708286073,18.442776806994864,388914000
2022-06-08,18.6224365234375,19.15370680321302,18.509590564455205,18.773228590865152,363252000
2022-06-09,18.023256301879883,18.90704318439752,18.016265929443026,18.45566321727446,395574000
2022-06-10,16.950729370117188,17.672737701708236,16.84587187879017,17.575870567979027,465248000
2022-06-13,15.625547409057617,16.289635619144264,15.5846032566188,15.978063114136962,604153000
2022-06-14,15.814288139343262,16.043972335554802,15.39086873500502,15.709431606714736,469680000
2022-06-15,16.504343032836914,16.844875148826677,15.904166178242575,16.07293416311362,563936000
2022-06-16,15.579609870910645,15.920142894443504,15.379884274081553,15.838254590231825,545749000
2022-06-17,15.858226776123047,15.97306886909858,15.30698358700043,15.62654452479903,630334000
2022-06-21,16.54328727722168,16.98468071216901,16.38450487696242,16.452412438369816,483089000
2022-06-22,16.337570190429688,16.63915617828488,16.157816675124355,16.20375313433491,437135000
2022-06-23,16.202754974365234,16.56226009847651,15.831264314401132,16.49635060350386,463680000
2022-06-24,17.102521896362305,17.116502643201837,16.287640543209463,16.477380610841617,472153000
2022-06-27,16.845870971679688,17.306239352209836,16.603204110211394,17.288264381866544,427968000
2022-06-28,15.960088729858398,17.17841540135944,15.923138802321352,16.876829403288493,461149000
2022-06-29,15.520689964294434,15.798308672716251,15.149200277723759,15.792317333679113,482352000
2022-06-30,15.138216018676758,15.545656605686547,14.841623301451254,15.339938722941218,686070000
2022-07-01,14.503087997436523,15.042347592073154,14.37226803933096,14.878572886252945,577610000
2022-07-05,14.943483352661133,14.950473724833659,14.035730193518944,14.155565553205147,651397000
2022-07-06,15.10925579071045,15.297996787571694,14.768722770175227,14.98942043366788,529066000
2022-07-07,15.836257934570312,15.923138547891462,15.367901086957772,15.434809616202475,492903000
2022-07-08,15.816285133361816,16.01501264654759,15.367900390156102,15.408844541588206,467972000
2022-07-11,15.131226539611816,15.505712402359757,15.017382517341197,15.504713369588908,437321000
2022-07-12,15.061324119567871,15.409845658496003,14.856605226800458,15.247069005782352,458483000
2022-07-13,15.143209457397461,15.35392061472374,14.4451683925074,14.569997015391333,521918000
2022-07-14,15.350923538208008,15.451784891767781,14.707806458761096,15.087285563609488,456235000
2022-07-15,15.740389823913574,15.760361907974943,15.423824053568111,15.63753135293556,385935000
2022-07-18,16.078927993774414,16.873836335540332,15.98006468181246,16.279652668966587,670517000
2022-07-19,16.968700408935547,17.08653863267445,16.149825133389466,16.46339374007554,702366000
2022-07-20,17.782581329345703,17.90840990780674,16.777962195160043,16.92376190099069,760538000
2022-07-21,18.025253295898438,18.11912428792284,17.52094647197657,17.86048049580398,557049000
2022-07-22,17.29525375366211,17.94236407699637,17.113502185798406,17.8684661344218,536671000
2022-07-25,17.000659942626953,17.100523221688167,16.626174074697623,16.9956657310704,480748000
2022-07-26,16.510332107543945,16.89580253265484,16.455407214753343,16.865842980750855,397865000
2022-07-27,17.76561164855957,17.911411397897158,16.88981316731727,17.008649505743477,569776000
2022-07-28,17.959346771240234,18.1151330634518,17.41609376687234,17.950360236050244,474646000
2022-07-29,18.138099670410156,18.218987999280966,17.667744714059165,17.788579119485384,435460000
2022-08-01,18.41571617126465,18.820161575559553,17.96533430834322,18.157070500022193,476469000
2022-08-02,18.500598907470703,18.912034688081537,18.067193930058075,18.09715348411525,489527000
2022-08-03,18.867095947265625,18.94199387860434,18.112131961169382,18.159068404484795,418146000
2022-08-04,19.188657760620117,19.24757689107455,18.734281609291912,18.823160297594526,409652000
2022-08-05,18.962961196899414,19.20263186255741,18.640404164133887,18.78420580163543,386068000
2022-08-08,17.768604278564453,18.213993844249966,17.21836103439292,17.47800479146066,981859000
2022-08-09,17.062572479248047,17.42307754461736,16.70106933362083,17.228345229259787,668263000
2022-08-10,18.072187423706055,18.093158539293153,17.293256191756413,17.673734322817726,597422000
2022-08-11,17.91739845275879,18.681350826322625,17.851488963198253,18.106140389297327,509327000
2022-08-12,18.683347702026367,18.692336139246862,17.92838373644259,18.13510064991279,478094000
2022-08-15,19.005903244018555,19.137722217458236,18.587479049449644,18.675357730164997,457666000
2022-08-16,18.85311508178711,19.115754975228306,18.47563309117103,18.894059233195584,451240000
2022-08-17,18.30986213684082,18.662378820302454,18.120123994766043,18.497606022739234,446799000
2022-08-18,18.747264862060547,18.839137794765332,18.158073539060755,18.275911803660716,415447000
2022-08-19,17.824527740478516,18.494607244022603,17.745635586886266,18.380763232142666,441588000
2022-08-22,17.010644912719727,17.53392661882778,16.942737355813545,17.4660190619216,409593000
2022-08-23,17.157445907592773,17.441056961305907,16.946734730699763,16.965709688839496,369986000
2022-08-24,17.19839096069336,17.382138735444496,16.87183957113937,16.98867785339594,522661000
2022-08-25,17.88844108581543,17.922394867434686,16.80992185996255,16.820906458784396,770691000
2022-08-26,16.237709045410156,17.899427390180133,16.21473986042413,17.832519805720057,769127000
2022-08-29,15.779336929321289,16.315600420762024,15.74538409851714,15.998037501900843,496132000
2022-08-30,15.446793556213379,16.017009853505307,15.161185414989587,15.938118643658612,530181000
2022-08-31,15.0733060836792,15.518694719527108,14.938490939263094,15.362908457406297,573710000
2022-09-01,13.917893409729004,14.360285920966438,13.251808013094072,14.189519872618684,1178865000
2022-09-02,13.628288269042969,14.151569003256204,13.572364344715073,14.080667208014924,743157000
2022-09-06,13.446538925170898,13.760108544084295,13.332694905205493,13.712174019390066,535751000
2022-09-07,13.69926643371582,13.82313376594556,13.331661755414254,13.54842863416654,512657000
2022-09-08,13.974969863891602,13.992951127986652,13.354637687231783,13.444540197108026,624873000
2022-09-09,14.371545791625977,14.458452230878862,14.110826473867316,14.141792358679925,486612000
2022-09-12,14.489418029785156,14.531372728120761,14.182747666358502,14.353564448703244,484159000
2022-09-13,13.11689281463623,13.90704340206628,13.084927604067657,13.78717243345947,714956000
2022-09-14,13.113897323608398,13.275722995641786,12.899128137907093,13.239761417639983,588507000
2022-09-15,12.915109634399414,13.218782933032589,12.776259029969275,13.001017682359656,523625000
2022-09-16,13.183819770812988,13.197804667975822,12.60344368060644,12.728309378217253,670751000
2022-09-19,13.367623329162598,13.448536636408672,12.99602323782833,12.9980209443721,569685000
2022-09-20,13.161843299865723,13.468513618003238,13.042971672136494,13.200801908745245,524818000
2022-09-21,13.246753692626953,14.01592695660969,13.095915885590195,13.198805875239975,807679000
2022-09-22,12.547504425048828,13.134872979429439,12.414647898475032,13.055957383930226,759162000
2022-09-23,12.50255298614502,12.597451187788838,12.24383142312108,12.406656407596893,663309000
2022-09-26,12.214863777160645,12.645401484838764,12.200878877608904,12.47758173756805,547343000
2022-09-27,12.399663925170898,12.722316857238535,12.244830719596417,12.493562797007028,553854000
2022-09-28,12.722318649291992,12.809225084459534,12.3407290361886,12.396668635349345,542414000
2022-09-29,12.20687198638916,12.486570907986117,11.933166184419747,12.434626727281707,532763000
2022-09-30,12.125959396362305,12.6194291422396,12.06202801997194,12.074015212585747,565638000
2022-10-03,12.498558044433594,12.664380071173387,12.091994756368466,12.333735347285502,547478000
2022-10-04,13.152854919433594,13.205798432836424,12.865164202159265,12.865164202159265,584182000
2022-10-05,13.194808959960938,13.30668910117223,12.607441314713395,12.897129724217045,507131000
2022-10-06,13.115893363952637,13.641328257289027,13.088921945715446,13.205796821210336,644157000
2022-10-07,12.063026428222656,12.656388130359453,12.009084541905652,12.491565435321453,672478000
2022-10-10,11.657462120056152,12.11097387367436,11.395743522470864,12.024067450995426,698699000
2022-10-11,11.573553085327148,11.833273031713603,11.27087816209463,11.548579372352663,667482000
2022-10-12,11.487646102905273,11.722393310749835,11.332812878695025,11.566561709517808,492590000
2022-10-13,11.947151184082031,12.065024444936823,10.801383115389287,10.959213365382153,850103000
2022-10-14,11.21493911743164,12.097989264666413,11.19196406249194,12.044047375714609,713432000
2022-10-17,11.875229835510254,11.935165804644603,11.504629014583388,11.505627391689845,580774000
2022-10-18,11.954144477844238,12.478580116410535,11.605519413375351,12.330739341420681,659362000
2022-10-19,12.038055419921875,12.33673499725453,11.821288496372398,11.866240237177816,523131000
2022-10-20,12.180899620056152,12.755281678279875,12.091994536055378,12.099986314694126,652398000
2022-10-21,12.452608108520508,12.484574273895978,11.874230574514167,12.08500339892655,609494000
2022-10-24,12.585464477539062,12.696345287738323,12.051039397189356,12.4945626379864,517457000
2022-10-25,13.246753692626953,13.28571230644429,12.650394914056134,12.680363371654026,505482000
2022-10-26,12.882145881652832,13.373616958180671,12.694348122288913,12.855175413310036,532953000
2022-10-27,13.161843299865723,13.82313270010026,13.107901416736118,13.61535599314197,583113000
2022-10-28,13.819137573242188,13.835121131094377,13.0469682542808,13.089922279790239,521040000
2022-10-31,13.482500076293945,13.82313430044734,13.282715124415745,13.763198338558981,486341000
2022-11-01,13.528450965881348,13.910040552507906,13.50447658143312,13.79616270270372,432817000
2022-11-02,13.204798698425293,14.194734242960633,13.19680787203194,13.835121333715565,672628000
2022-11-03,13.406580924987793,13.766194775358752,12.94208128934156,13.028987715807942,500065000
2022-11-04,14.14079475402832,14.213716296816933,13.68228719282942,13.970977279902794,612576000
2022-11-07,14.285635948181152,14.396516760846977,13.939009564129645,14.212714418468474,410061000
2022-11-08,14.586312294006348,14.875001359214895,14.200726368042524,14.785097900038616,595292000
2022-11-09,13.761202812194824,14.195735984943777,13.74422087424844,14.14678787804244,454414000
2022-11-10,15.733080863952637,15.756055920385691,14.53137309508661,14.78410157379975,700819000
2022-11-11,16.309459686279297,16.371393354489435,15.465368149594989,15.790018813908167,655487000
2022-11-14,16.27749252319336,16.522230130442562,15.90489313428358,16.200575588294836,527852000
2022-11-15,16.648094177246094,16.979736298037132,16.364398914602432,16.704033766167488,545876000
2022-11-16,15.892908096313477,16.344422187657635,15.855948141798965,16.144638186290106,649547000
2022-11-17,15.660158157348633,16.248526092519732,15.518310510588035,15.698117440433851,710894000
2022-11-18,15.392446517944336,15.984809869987044,15.103756479830084,15.948847340613554,492072000
2022-11-21,15.300546646118164,15.460374619383938,15.063800770047084,15.130729186360814,404739000
2022-11-22,16.020771026611328,16.040749998560774,15.10575468856274,15.311533717452877,472866000
2022-11-23,16.50125503540039,16.509247768201202,16.030762199858245,16.0807077296891,427241000
2022-11-25,16.252521514892578,16.469287445678606,16.154627223569857,16.300470283585213,167934000
2022-11-28,15.80999755859375,16.339428893631666,15.708107848172721,16.008783189002287,303741000
2022-11-29,15.622199058532715,15.914884511468573,15.503327417734571,15.809996816938067,298384000
2022-11-30,16.90914535522461,16.91613959378234,15.584230747386403,15.684148304940633,565298000
2022-12-01,17.1209716796875,17.250864409196577,16.621381033320617,16.985083344047936,470977000
2022-12-02,16.8621826171875,16.919137062737946,16.43153573239102,16.6453612261795,371389000
2022-12-05,16.596403121948242,16.98108817708203,16.458515605368987,16.66534688023787,352255000
2022-12-06,15.97391128540039,16.55943099362411,15.806048612472887,16.516466931221224,352694000
2022-12-07,16.10680389404297,16.172749846641757,15.654173729604334,15.759088264862537,372388000
2022-12-08,17.154945373535156,17.164937415817153,15.94593493843421,16.259678967569904,515456000
2022-12-09,16.987079620361328,17.56860383071365,16.961101838286083,17.145949833064485,465338000
2022-12-12,17.52064323425293,17.5236410372187,16.783248501431842,17.023051775036333,457328000
2022-12-13,18.05720329284668,18.77461581179071,17.69649881579861,18.515827101375667,656589000
2022-12-14,17.65953254699707,18.237060440488303,17.405740751062112,17.972276063104562,496888000
2022-12-15,16.938119888305664,17.305818611715345,16.686327315889205,17.13196129101247,478542000
2022-12-16,16.55743408203125,17.027050558499166,16.39656657838434,16.85019540542572,478232000
2022-12-19,16.240690231323242,16.595399084562928,16.131780232311364,16.558430631961176,354039000
2022-12-20,16.071828842163086,16.29664499548781,15.83902077141398,16.05084612823857,403260000
2022-12-21,16.487485885620117,16.61338405429373,16.088812480691324,16.100803689987192,325025000
2022-12-22,15.326441764831543,16.12478836587808,14.869816130143493,16.08082376342015,565045000
2022-12-23,15.193550109863281,15.326440634082571,14.87081461834004,15.18355806886971,349326000
2022-12-27,14.1094388961792,15.087637443556918,14.044491580502148,15.0616587078648,464902000
2022-12-28,14.024508476257324,14.25032327426342,13.872632497198492,13.915597512631557,351066000
2022-12-29,14.591043472290039,14.670977896009743,14.215351871386131,14.390208780608043,354923000
2022-12-30,14.602036476135254,14.617023586437968,14.221347865834094,14.322265013832519,310490000
2023-01-03,14.303278923034668,14.983722051275688,14.084458370348052,14.838840315183736,401277000
2023-01-04,14.73692512512207,14.840840075575478,14.22934158563889,14.555074914722184,431324000
2023-01-05,14.25331974029541,14.552074696828278,14.136414963987127,14.479134517120297,389168000
2023-01-06,14.846834182739258,14.997710572155174,14.022509854107087,14.462149178413084,405044000
2023-01-09,15.615205764770508,16.04285486212836,15.128604002009597,15.271487531503388,504231000
2023-01-10,15.895975112915039,15.94893121673774,15.459332626456098,15.494303818205713,384101000
2023-01-11,15.987897872924805,16.014876192289563,15.550256780646997,15.827030400645958,353285000
2023-01-12,16.497480392456055,16.623376674174565,15.479314701266622,16.08681762259126,551409000
2023-01-13,16.885164260864258,16.908146146393516,16.15176596394343,16.264672409444337,447287000
2023-01-17,17.68750762939453,17.713487319827372,16.885165521758307,16.885165521758307,511102000
2023-01-18,17.36277198791504,17.858364231807297,17.26784855712285,17.652533536018492,439624000
2023-01-19,16.75127601623535,17.182923505741826,16.717305357095984,17.022054091513876,452932000
2023-01-20,17.82439613342285,17.84138241393569,16.811226343623662,16.997072985244962,564967000
2023-01-23,19.177289962768555,19.229247442824025,17.803415497666883,18.049212513133778,655163000
2023-01-24,19.249223709106445,19.47903681560769,18.804588414658518,18.811582652021247,496204000
2023-01-25,19.307178497314453,19.354140898523635,18.56478682693734,18.897514353205867,449537000
2023-01-26,19.78578758239746,20.149489885366556,19.26221642846413,19.684870441693302,489535000
2023-01-27,20.348325729370117,20.61111088344215,19.389112653490265,19.44606519137818,542142000
2023-01-30,19.146310806274414,20.12350875424224,19.13431959512867,19.933665698445655,488611000
2023-01-31,19.521005630493164,19.67088244369698,18.934486316616958,19.154305515596747,498017000
2023-02-01,20.925853729248047,21.174648503788042,19.594943571300696,19.674877995136793,660477000
2023-02-02,21.691225051879883,21.931028319443673,20.683052314586803,20.982805922594803,564276000
2023-02-03,21.08272361755371,21.727195946386907,20.771977442286037,20.98280511679256,429366000
2023-02-06,21.071735382080078,21.55234058671362,20.768982041999962,20.78896612562126,452197000
2023-02-07,22.15484619140625,22.240776221047813,21.13268305609244,21.364493456754502,664150000
2023-02-08,22.186817169189453,22.859266412789342,21.98997798120032,22.368667344122148,559651000
2023-02-09,22.31871223449707,23.00115361559773,22.101890841134466,22.587493006154816,523876000
2023-02-10,21.247587203979492,22.059921229694073,20.793960380960065,21.672240349373936,550737000
2023-02-13,21.770160675048828,22.029948022697017,20.94483676830914,21.520365368362526,474919000
2023-02-14,22.952192306518555,23.03012755681978,21.348505011824344,21.56033132218114,675474000
2023-02-15,22.745361328125,22.8362864231292,22.087901043076933,22.53053721244562,420575000
2023-02-16,21.983983993530273,22.53153368148583,21.909044646590957,22.114875333928506,412026000
2023-02-17,21.37049102783203,21.722202143594874,20.957829026914965,21.613292124399432,465888000
2023-02-21,20.638086318969727,21.476398057915663,20.601115962656912,20.982803112593405,410015000
2023-02-22,20.737009048461914,21.08672289537773,20.40428148237051,20.690048547419124,513184000
2023-02-23,23.644622802734375,23.868440315198026,23.00614609506352,23.420807196057563,1117995000
2023-02-24,23.26693344116211,23.45478114392296,22.928212208347944,23.205984468564843,589716000
2023-02-27,23.48175621032715,23.860445585416468,23.434795716672856,23.650618453752273,452994000
2023-02-28,23.196990966796875,23.805493492684064,23.18699892583366,23.352863375406507,455963000
2023-03-01,22.679418563842773,23.23696232930157,22.489573570982753,23.17301363949162,460026000
2023-03-02,23.294912338256836,23.360858289754244,22.41363444953809,22.469590264985175,389415000
2023-03-03,23.870437622070312,23.880429662498482,23.111059701611104,23.300904658172616,412393000
2023-03-06,23.534713745117188,24.228143803852706,23.467767266153697,23.871437687148177,437429000
2023-03-07,23.27288246154785,24.109339007629966,23.225912087646957,23.584680198012443,515154000
2023-03-08,24.165306091308594,24.184294766581292,23.408797420933155,23.471756258943316,513573000
2023-03-09,23.420791625976562,24.438130626548567,23.36782461834549,24.159310453263316,501257000
2023-03-10,22.950096130371094,23.611667155651173,22.71125091840863,23.39380822343578,474866000
2023-03-13,22.951093673706055,23.28287892325679,22.282529164620772,22.737233773647205,421890000
2023-03-14,24.047380447387695,24.20327932512599,23.444771213854455,23.48074905093903,474910000
2023-03-15,24.212276458740234,24.27023747433623,23.344839767755705,23.74557858510268,524486000
2023-03-16,25.52442169189453,25.57139016249906,23.878489494645066,24.011404490940855,583253000
2023-03-17,25.70830535888672,26.381867732572218,25.651341237604235,25.965138540410706,848547000
2023-03-20,25.88319206237793,26.007112142728072,25.113691289020508,25.598377162881242,432747000
2023-03-21,26.181997299194336,26.37487284283391,25.36452926173858,26.16301052912087,547408000
2023-03-22,26.450820922851562,27.571093609171683,26.219969957500446,26.407847658541623,797295000
2023-03-23,27.173351287841797,27.481151940364768,26.672677017823016,27.097400403214937,564889000
2023-03-24,26.761621475219727,27.149370176064142,26.337896837515665,27.013458751569935,454920000
2023-03-27,26.513782501220703,26.9824780003573,26.34788986309708,26.8195836745759,361026000
2023-03-28,26.392860412597656,26.49579420860575,25.833224372418172,26.429837056217544,356104000
2023-03-29,26.96648597717285,27.06042483163502,26.579738018819665,26.80759068169934,393694000
2023-03-30,27.3652286529541,27.481154500758176,27.084410876510685,27.211329265409276,364516000
2023-03-31,27.758974075317383,27.81593629126594,27.08740929659207,27.122386430264136,433933000
2023-04-03,27.94685173034668,27.981828863937736,27.31826022166778,27.491148285481188,398716000
2023-04-04,27.435178756713867,27.9818245711644,27.2892736200861,27.947846244856994,368592000
2023-04-05,26.86355209350586,26.980474822292805,26.37786749452917,26.811585800897024,515015000
2023-04-06,27.019451141357422,27.062422498432785,26.409846477836556,26.566744158591717,397654000
2023-04-10,27.561100006103516,27.603072562534653,26.651690804540983,26.805590178121808,395279000
2023-04-11,27.1513671875,27.771964430932886,27.108393921533427,27.70600728201999,314378000
2023-04-12,26.47780418395996,27.45017222858766,26.43083380500762,27.352236262733783,446259000
2023-04-13,26.44582176208496,26.86954632300793,26.31190987217555,26.716645759894465,353615000
2023-04-14,26.74063491821289,26.86555379993831,26.20298394452447,26.486800040275686,395660000
2023-04-17,26.98447608947754,26.988473203686386,26.415845135360854,26.547759434806412,321471000
2023-04-18,27.649044036865234,28.091757324454164,27.33924575942383,27.515132130784668,604812000
2023-04-19,27.912870407104492,27.98182586482497,27.214324706114123,27.343240685548253,358660000
2023-04-20,27.086408615112305,28.01180820232442,26.982476023380784,27.653040047394537,427713000
2023-04-21,27.101394653320312,27.165354189141752,26.70465301407293,26.934503247616785,345103000
2023-04-24,27.02444839477539,27.3482375101197,26.653688900019212,26.995467887974886,339282000
2023-04-25,26.223968505859375,27.2293161185349,26.207980048962167,27.06042517631063,378527000
2023-04-26,26.938501358032227,27.312259131421882,26.687664839259735,26.984472931330465,406337000
2023-04-27,27.208332061767578,27.477158506001263,26.60772223648643,27.345244195270258,377161000
2023-04-28,27.730989456176758,27.73998248611326,27.053428123945196,27.207329402050984,292216000
2023-05-01,28.8912353515625,29.039140006502908,27.761969634748656,27.821930157082058,570329000
2023-05-02,28.191688537597656,28.81728357065356,28.06477206868038,28.661384689897297,402730000
2023-05-03,27.783958435058594,28.348592322124123,27.4541726589013,27.8219338823804,383387000
2023-05-04,27.544111251831055,27.840917463312735,27.22231974162607,27.63305228202087,321850000
2023-05-05,28.661386489868164,28.736336669906983,27.71300300195752,27.80794065911765,361494000
2023-05-08,29.132076263427734,29.201031717397843,28.33159752844978,28.503484856309754,344979000
2023-05-09,28.55245590209961,28.954195421712242,28.43153605029766,28.88024404414107,314869000
2023-05-10,28.866252899169922,29.094105560009464,28.44252830281305,28.986173947740745,369350000
2023-05-11,28.5594482421875,28.931208412235282,28.227664927932555,28.877242611386247,322149000
2023-05-12,28.321605682373047,28.761320627980606,28.02779588194695,28.51048218586155,274222000
2023-05-15,28.934206008911133,28.95019637066434,28.133727241512663,28.48949515899852,293926000
2023-05-16,29.194042205810547,29.850617354397016,28.81329083509019,28.82228386631905,449405000
2023-05-17,30.15841293334961,30.17939921213159,29.410899219353887,29.56479859708841,432535000
2023-05-18,31.657438278198242,31.807340536574944,30.30031991259901,30.39026164884716,748725000
2023-05-19,31.243709564208984,31.559504464567972,30.895935843609628,31.515532395418244,473908000
2023-05-22,31.15576934814453,31.49954597672385,30.66009093095528,30.880946280813063,372000000
2023-05-23,30.668081283569336,31.267692227057807,30.61111907309606,30.979879050427765,356253000
2023-05-24,30.518178939819336,30.587134398271413,29.786653705153253,30.19039081167834,721419000
2023-05-25,37.955345153808594,39.454371441773645,36.61121702902255,38.497991938105514,1543911000
2023-05-26,38.920719146728516,39.14457277153295,37.52562538722481,37.86540484439774,714397000
2023-05-30,40.08496856689453,41.91078253323842,39.92307495310247,40.56865561638492,923401000
2023-05-31,37.80944061279297,40.26884165058491,37.79744736537709,39.46236628795612,1002580000
2023-06-01,39.74419021606445,40.02400727959351,38.31511796351833,38.46401952597585,635873000
2023-06-02,39.30147933959961,40.473718484515544,39.03265289434997,40.070980123808866,482731000
2023-06-05,39.14558029174805,39.539321788375425,38.68188071638041,38.88374928722303,396094000
2023-06-06,38.62891387939453,39.13458601689933,38.123241741889736,38.804802160748494,388729000
2023-06-07,37.454551696777344,39.47744945385498,37.33561714302101,38.89376845678286,511998000
2023-06-08,38.48899459838867,38.84280161488972,37.48454548013019,37.70342399186317,417772000
2023-06-09,38.748844146728516,39.68932873307715,38.545955805851406,39.01569674007006,427717000
2023-06-12,39.46045684814453,39.50843099459079,38.59692983734383,39.17861302696572,388701000
2023-06-13,40.99961853027344,41.0785778084364,39.71832028335553,40.164076100144555,613208000
2023-06-14,42.97353744506836,42.97653416086688,40.52986821598953,40.8017229530102,740465000
2023-06-15,42.629730224609375,43.265384836246646,42.12400575806211,42.57875935956908,568622000
2023-06-16,42.668704986572266,43.69714280637508,42.637719859224546,43.42629077833163,655709000
2023-06-20,43.784095764160156,43.96599947936296,42.65071563542564,42.974540163328015,451153000
2023-06-21,43.02151107788086,43.59120357044556,42.05704128100148,43.4772635468863,551603000
2023-06-22,43.001529693603516,43.40230809572924,42.21096084923493,42.22994767790135,417737000
2023-06-23,42.185970306396484,42.78564141996851,41.99207590923577,42.440832245341774,358140000
2023-06-26,40.60982894897461,42.74066558376808,40.078117742451454,42.43782951394114,594322000
2023-06-27,41.853145599365234,41.917109847802685,40.425927340777655,40.77673370825854,462175000
2023-06-28,41.09457015991211,41.822173657024464,40.495897906410136,40.637818733572594,582639000
2023-06-29,40.79972839355469,41.57730383820015,40.57784938235287,41.53532693406014,380514000
2023-06-30,42.27891540527344,42.52678117830855,41.47835379473084,41.657256974665316,501148000
2023-07-03,42.38985824584961,42.874594246480044,42.17897482861766,42.4938015963702,198209000
2023-07-05,42.293914794921875,43.15344240900505,42.062039108236945,42.112011067613764,323618000
2023-07-06,42.08002471923828,42.15598345897762,41.323437850288094,41.8211671860052,303582000
2023-07-07,42.47980499267578,43.19041935735987,42.156983201831395,42.29890400613968,355881000
2023-07-10,42.156982421875,42.787638599844065,41.6262701482501,42.633723309603205,353908000
2023-07-11,42.381866455078125,42.73467453078964,42.044053399323744,42.45782520987243,298244000
2023-07-12,43.878047943115234,43.91103088418023,42.753661731653004,43.00952257917707,481277000
2023-07-13,45.95191955566406,46.12982004252078,44.46772905127002,44.49371584363228,478204000
2023-07-14,45.444190979003906,48.06176136683886,45.03541375901061,46.55758152341574,772075000
2023-07-17,46.43565368652344,46.470634441237095,45.23731025174965,46.263750441997075,510488000
2023-07-18,47.46808624267578,47.86986733415163,45.709048195215274,46.675519644053644,569164000
2023-07-19,47.05131149291992,47.79190828525745,46.71649520501369,47.43810135841546,427502000
2023-07-20,45.49516296386719,47.061309289375785,45.03741268358768,46.481623930021314,537865000
2023-07-21,44.284820556640625,45.84097398700811,44.07593496513591,45.7630136202291,963769000
2023-07-24,44.5876579284668,45.08438839809802,44.01597143107396,44.70659248014653,382516000
2023-07-25,45.654075622558594,46.15779841353938,44.89848762347168,44.916479357127734,348081000
2023-07-26,45.42719650268555,46.027870275466796,44.60564647122582,45.99588624332529,364237000
2023-07-27,45.87495803833008,47.3691412842477,45.72503835474356,46.49361978738997,455976000
2023-07-28,46.724491119384766,47.00134040286981,46.35569298072291,46.642535130211954,331194000
